11.3504 	EXP 	grating: autoDraw = False
11.3504 	EXP 	grating: ori = -5.0
11.3504 	EXP 	fixation: autoDraw = True
11.4340 	EXP 	Device response: <KeyPress from None: t=11.320665700128302, value=left, duration=0.10203969990834594>
11.8344 	INFO 	Keyboard events cleared
11.8342 	EXP 	grating: autoDraw = True
11.8500 	EXP 	fixation: autoDraw = False
12.1497 	EXP 	grating: autoDraw = False
12.7320 	EXP 	Device response: <KeyPress from None: t=12.722496500005946, value=right, duration=None>
12.7335 	DATA 	Keypress: right
12.7494 	EXP 	fixation: autoDraw = False
12.7494 	EXP 	grating: autoDraw = False
12.7494 	EXP 	grating: ori = 6.0
12.7494 	EXP 	fixation: autoDraw = True
12.8501 	EXP 	Device response: <KeyPress from None: t=12.722496500005946, value=right, duration=0.11474300012923777>
13.2327 	INFO 	Keyboard events cleared
13.2325 	EXP 	grating: autoDraw = True
13.2498 	EXP 	fixation: autoDraw = False
13.5325 	EXP 	grating: autoDraw = False
13.9842 	EXP 	Device response: <KeyPress from None: t=13.969707900192589, value=right, duration=None>
13.9858 	DATA 	Keypress: right
13.9987 	EXP 	fixation: autoDraw = False
13.9987 	EXP 	grating: autoDraw = False
13.9987 	EXP 	grating: ori = 6.0
13.9987 	EXP 	fixation: autoDraw = True
14.0976 	EXP 	Device response: <KeyPress from None: t=13.969707900192589, value=right, duration=0.11422389978542924>
14.4980 	INFO 	Keyboard events cleared
14.4978 	EXP 	grating: autoDraw = True
14.5155 	EXP 	fixation: autoDraw = False
14.7986 	EXP 	grating: autoDraw = False
15.7479 	EXP 	Device response: <KeyPress from None: t=15.742052500136197, value=right, duration=None>
15.7500 	DATA 	Keypress: right
15.7644 	EXP 	fixation: autoDraw = False
15.7644 	EXP 	grating: autoDraw = False
15.7644 	EXP 	grating: ori = -6.0
15.7644 	EXP 	fixation: autoDraw = True
15.8817 	EXP 	Device response: <KeyPress from None: t=15.742052500136197, value=right, duration=0.12677580001764>
16.2474 	INFO 	Keyboard events cleared
16.2472 	EXP 	grating: autoDraw = True
16.2648 	EXP 	fixation: autoDraw = False
16.5488 	EXP 	grating: autoDraw = False
17.2318 	EXP 	Device response: <KeyPress from None: t=17.22735930001363, value=left, duration=None>
17.2339 	DATA 	Keypress: left
17.2463 	EXP 	fixation: autoDraw = False
17.2463 	EXP 	grating: autoDraw = False
17.2463 	EXP 	grating: ori = 5.0
17.2463 	EXP 	fixation: autoDraw = True
17.3984 	EXP 	Device response: <KeyPress from None: t=17.22735930001363, value=left, duration=0.15717989997938275>
17.7482 	INFO 	Keyboard events cleared
17.7480 	EXP 	fixation: autoDraw = False
17.7480 	EXP 	grating: autoDraw = True
18.0477 	EXP 	grating: autoDraw = False
18.5982 	EXP 	Device response: <KeyPress from None: t=18.583346800180152, value=right, duration=None>
18.6009 	DATA 	Keypress: right
18.6139 	EXP 	fixation: autoDraw = False
18.6139 	EXP 	grating: autoDraw = False
18.6139 	EXP 	grating: ori = 5.0
18.6139 	EXP 	fixation: autoDraw = True
18.7296 	EXP 	Device response: <KeyPress from None: t=18.583346800180152, value=right, duration=0.13965349993668497>
19.1143 	INFO 	Keyboard events cleared
